,ORGQ_ID,RELQ_CATEGORY,RELQ_DATE,RELQ_ID,RELQ_RANKING_ORDER,RELQ_RELEVANCE2ORGQ,RELQ_USERID,RELQ_USERNAME,RELQ_text,ORGQ_SUBJECT,ORGQ_TEXT,genre
63,Q7,Opportunities,2010-05-13 17:45:26,Q7_R31,31,Irrelevant,U334,milan_nadir,hi every one;please help me put in finding some business oppurtunities in Qatar. jus let me know what business Qatar is lacking?that you find missing from other GCC countries... any scope for new business or new style of doing the existing business. or the changes you expect in the current Qatar Market...,anyone knows where the best to sell or trade cars here in Doha?,i was thinking of trading or selling my car. in case i want to trade it; where is the best trading company? as well as to where to sell it?,none
64,Q7,Advice and Help,2012-05-18 21:08:00,Q7_R35,35,Irrelevant,U338,ArizonaCowboy,Hi; Can anyone recommend me a professional cleaning company? I am tired of finding my apartment half-cleaned by untrustworthy people. Your suggestions are welcome...,anyone knows where the best to sell or trade cars here in Doha?,i was thinking of trading or selling my car. in case i want to trade it; where is the best trading company? as well as to where to sell it?,none
65,Q7,Doha Shopping,2008-10-25 15:52:28,Q7_R36,36,Irrelevant,U345,JunX,Any Pc Modders here?? Any hardcore gamers around?? If yes; then this is the place for you all... Discussing about Pc Modifications; Building Higher End Rigs; Computer related discussions; doubts anything...,anyone knows where the best to sell or trade cars here in Doha?,i was thinking of trading or selling my car. in case i want to trade it; where is the best trading company? as well as to where to sell it?,none
66,Q7,Welcome to Qatar,2010-05-22 15:14:53,Q7_R39,39,Irrelevant,U349,Re.Ward,I just heard that medical treatment for residents is free. And can not believe that. I heard that medical treatment for native qataris is free; which seems plausible. But does that also apply for anyone who has residence status?,anyone knows where the best to sell or trade cars here in Doha?,i was thinking of trading or selling my car. in case i want to trade it; where is the best trading company? as well as to where to sell it?,none
67,Q7,Advice and Help,2009-05-13 12:34:34,Q7_R43,43,Irrelevant,U355,HOPE12,Hi there; I am looking for a part-time job I can do from home: writing; data-entry but please no tutoring. Is there a way of making some extra money from home?,anyone knows where the best to sell or trade cars here in Doha?,i was thinking of trading or selling my car. in case i want to trade it; where is the best trading company? as well as to where to sell it?,none
68,Q7,Qatar Living Lounge,2006-09-15 06:45:19,Q7_R44,44,Irrelevant,U246,sclarke,Hiya! My husband and I will be relocating to Doha before the end of the year from Singapore. Would be great to meet up with fellow singaporeans or anyone who would like to meet up with us (fellow newbies or folks who have been in Doha for a while). We are looking for a place to stay too; either an apartment or villa. We can't wait to get there!,anyone knows where the best to sell or trade cars here in Doha?,i was thinking of trading or selling my car. in case i want to trade it; where is the best trading company? as well as to where to sell it?,none
69,Q7,Qatar Living Lounge,2011-02-25 09:17:41,Q7_R45,45,Irrelevant,U2,anonymous,I know atleast two women who are sleeping with various men for money and I wish I could do something to stop them.Is there any number to call to inform about them?,anyone knows where the best to sell or trade cars here in Doha?,i was thinking of trading or selling my car. in case i want to trade it; where is the best trading company? as well as to where to sell it?,none
70,Q8,Qatar Living Lounge,2011-01-12 08:52:19,Q8_R38,38,Relevant,U362,dreamstarmoon,can one go to dubai for one week and come back here ;if he is under personal visit visa(6 month)? ... is it posible ?,my doubt,I would like to know some information from you all . Suppose someone came here under visit visa and extended it up to six month. Then after six month he went; my doubt is that; how many moths should he wait to come here again after. Can he come here again within one month under a new visit visa?,none
71,Q8,Qatar Living Lounge,2009-06-26 03:41:37,Q8_R65,65,Irrelevant,U2,anonymous,Why & How The European cars become more expensive in maintainence and spare parts than any other vehicles??,my doubt,I would like to know some information from you all . Suppose someone came here under visit visa and extended it up to six month. Then after six month he went; my doubt is that; how many moths should he wait to come here again after. Can he come here again within one month under a new visit visa?,none
72,Q8,Moving to Qatar,2008-11-15 11:16:29,Q8_R67,67,Irrelevant,U367,chitchat,whether aeroplane can stay still in air befor landing? please give me an answer,my doubt,I would like to know some information from you all . Suppose someone came here under visit visa and extended it up to six month. Then after six month he went; my doubt is that; how many moths should he wait to come here again after. Can he come here again within one month under a new visit visa?,none
73,Q8,Visas and Permits,2008-08-11 13:39:11,Q8_R69,69,Relevant,U376,mdsmds,Hi... I am an Indian Doctor and working as a visiting consultant in UAE 1 week for a month (i have residence permit in UAE). Now i got another offer in Qatar as a consultant 2 weeks for a month. Both are different employers. Can i get Residence permit in qatar? Could i get dual RP ? kindly let me know your valuable informations.,my doubt,I would like to know some information from you all . Suppose someone came here under visit visa and extended it up to six month. Then after six month he went; my doubt is that; how many moths should he wait to come here again after. Can he come here again within one month under a new visit visa?,none
74,Q8,Qatar Living Lounge,2008-11-03 08:19:37,Q8_R70,70,Irrelevant,U382,svelte_saggi,okay girls....this is a doubt that has been bugging me since quite some time.i've been using this particular shampoo since a few months.it promises to give health and shine to hair.but there are other shampoos which give bounce;strength;volume;etc.is it okay if i mix a couple of shampoos and use?i asked one of my friends and she says it's not advisable.... what do y'all think?,my doubt,I would like to know some information from you all . Suppose someone came here under visit visa and extended it up to six month. Then after six month he went; my doubt is that; how many moths should he wait to come here again after. Can he come here again within one month under a new visit visa?,none
75,Q8,Qatar Living Lounge,2009-03-08 08:57:56,Q8_R75,75,Irrelevant,U2,anonymous,Doha Bank's customer care is horrible. The lady answering the calls does not know even the basics of Doha Bank procedures etc. The others are equally unqualified. God knows how they run such a big bank with all these idiots whose only response is 'Please visit your branch for further deyails'. I say - If I had the time to visit my branch why the heck 'am I calling you? Fair ?,my doubt,I would like to know some information from you all . Suppose someone came here under visit visa and extended it up to six month. Then after six month he went; my doubt is that; how many moths should he wait to come here again after. Can he come here again within one month under a new visit visa?,none
76,Q8,Visas and Permits,2012-09-20 11:43:28,Q8_R78,78,Irrelevant,U393,mgokulgovind,HI All; Anybody can tell me what kind of attestation are the MOL looking for on the marriage certificate for family visit visa? Also if its really needed to get a visit visa for my wife? Thanks & Regards Gokul Govind,my doubt,I would like to know some information from you all . Suppose someone came here under visit visa and extended it up to six month. Then after six month he went; my doubt is that; how many moths should he wait to come here again after. Can he come here again within one month under a new visit visa?,none
77,Q8,Qatar Living Lounge,2009-03-17 22:35:51,Q8_R83,83,Irrelevant,U49,edifis,Should I be feeling guilty about it? Anyone else feels the same?,my doubt,I would like to know some information from you all . Suppose someone came here under visit visa and extended it up to six month. Then after six month he went; my doubt is that; how many moths should he wait to come here again after. Can he come here again within one month under a new visit visa?,none
78,Q8,Qatar Living Lounge,2009-03-18 15:04:17,Q8_R88,88,Irrelevant,U2,anonymous,What is your Mother Tongue? How many languages do you know? My Mother tongue is Urdu Other Languages : English; Tamil ;hindi ; Arabic,my doubt,I would like to know some information from you all . Suppose someone came here under visit visa and extended it up to six month. Then after six month he went; my doubt is that; how many moths should he wait to come here again after. Can he come here again within one month under a new visit visa?,none
79,Q8,Advice and Help,2009-03-10 21:19:33,Q8_R89,89,Irrelevant,U403,villagejoker,I've been in Doha for quite a while now; but I still haven't experienced really authentic butter chicken like the ones you get in India. The butter chicken over here is a bit bland to serve the arabian palate and doesn't do the dish justice. Any suggestions where you can get the real deal? FYI I've been to Shaalimaar (the Indian restaurant near the airport); Bukhara and AliShaan but none of them cut it; for me at least.,my doubt,I would like to know some information from you all . Suppose someone came here under visit visa and extended it up to six month. Then after six month he went; my doubt is that; how many moths should he wait to come here again after. Can he come here again within one month under a new visit visa?,none
